,"(249, 0, 15)","(249, 16, 39)","(249, 40, 55)","(249, 56, 63)","(409, 0, 1)","(409, 2, 47)","(413, 0, 1)","(413, 2, 31)","(413, 32, 55)","(413, 56, 63)","(501, 0, 2)","(501, 3, 7)","(501, 8, 11)","(501, 12, 15)","(501, 16, 31)","(501, 32, 55)","(1312, 0, 21)","(296, 0, 7)","(296, 8, 23)","(296, 24, 31)","(201, 0, 23)","(201, 24, 29)","(201, 30, 31)","(201, 32, 55)","(272, 0, 23)","(272, 24, 31)","(272, 32, 39)","(272, 40, 47)","(272, 48, 55)","(288, 0, 15)","(288, 16, 31)","(288, 32, 47)","(401, 0, 15)","(401, 16, 31)","(401, 32, 47)","(401, 48, 55)","(401, 56, 63)","(417, 0, 55)","(645, 0, 1)","(645, 2, 7)","(768, 0, 37)","(768, 38, 39)","(768, 40, 47)","(776, 0, 63)","(1040, 0, 23)","(1040, 24, 37)","(1040, 38, 39)","(896, 0, 55)","(896, 56, 63)","(800, 0, 31)","(800, 32, 63)","(304, 0, 39)","(1650, 0, 7)","(840, 0, 31)","(1225, 0, 15)","(368, 0, 7)","(1217, 0, 23)","(1217, 24, 31)","(1217, 32, 63)","(1296, 0, 15)","(1296, 16, 23)","(1296, 24, 63)","(912, 0, 2)","(912, 3, 6)","(912, 7, 10)","(912, 11, 14)","(912, 15, 17)","(912, 18, 22)","(912, 23, 25)","(912, 26, 33)","(912, 34, 35)","(912, 36, 41)","(912, 42, 43)","(912, 44, 47)"
"(912, 7, 10)",-0.13069380993882318,0.0031220261314374898,0.22051217920837252,-0.29403123440267503,-0.044488299377536795,0.03756331533190216,-0.022883979767689747,0.0035325578282102985,-0.05098047674525789,-0.4618507076020515,0.11430644666778311,-0.4260266211003777,-0.03949101567386618,0.1297573321750251,0.403769801811618,-0.8085641626443463,0.14507514798581014,0.11303699499257486,0.10058254286895445,0.021263573731240965,0.9496926171229291,0.18898366288249213,0.009266304041945558,0.14496330425820483,0.20046434476259978,0.14402069731099945,0.14494105483825853,-0.20602365084107618,0.14402069731099945,0.2617091280369156,0.24884670867944433,0.8214009103274071,0.26139315591862994,0.2612290294243786,0.26140976919654674,0.144017950868968,0.144017950868968,0.5748460224255987,0.10891727117471955,0.015085033690020589,0.9148970953892738,-0.1291236252127729,0.10799416777931835,-0.1018805228848985,0.33214876581885067,0.0962697460474643,0.04492203321561134,0.966771310837216,-0.25893267137474885,-0.07431077886235932,-0.42906501906959826,0.9787784608949228,0.6199248575824312,-0.3429085083154221,0.14462551554518638,0.15139158601270947,-0.02289118622115941,-0.2306187383217771,0.11980171362052325,-0.022837429084598695,-0.23053619310483758,0.14988982439328677,-1.0,1.0,1.0,1.0,1.0,1.0,0.10928032590553663,1.0,1.0,0.9516244292907181,1.0,0.9830278621444696
"(912, 11, 14)",-0.13069380993882318,0.0031220261314374898,0.22051217920837252,-0.29403123440267503,-0.044488299377536795,0.03756331533190216,-0.022883979767689747,0.0035325578282102985,-0.05098047674525789,-0.4618507076020515,0.11430644666778311,-0.4260266211003777,-0.03949101567386618,0.1297573321750251,0.403769801811618,-0.8085641626443463,0.14507514798581014,0.11303699499257486,0.10058254286895445,0.021263573731240965,0.9496926171229291,0.18898366288249213,0.009266304041945558,0.14496330425820483,0.20046434476259978,0.14402069731099945,0.14494105483825853,-0.20602365084107618,0.14402069731099945,0.2617091280369156,0.24884670867944433,0.8214009103274071,0.26139315591862994,0.2612290294243786,0.26140976919654674,0.144017950868968,0.144017950868968,0.5748460224255987,0.10891727117471955,0.015085033690020589,0.9148970953892738,-0.1291236252127729,0.10799416777931835,-0.1018805228848985,0.33214876581885067,0.0962697460474643,0.04492203321561134,0.966771310837216,-0.25893267137474885,-0.07431077886235932,-0.42906501906959826,0.9787784608949228,0.6199248575824312,-0.3429085083154221,0.14462551554518638,0.15139158601270947,-0.02289118622115941,-0.2306187383217771,0.11980171362052325,-0.022837429084598695,-0.23053619310483758,0.14988982439328677,-1.0,1.0,1.0,1.0,1.0,1.0,0.10928032590553663,1.0,1.0,0.9516244292907181,1.0,0.9830278621444696
"(912, 15, 17)",-0.13069380993882318,0.0031220261314374898,0.22051217920837252,-0.29403123440267503,-0.044488299377536795,0.03756331533190216,-0.022883979767689747,0.0035325578282102985,-0.05098047674525789,-0.4618507076020515,0.11430644666778311,-0.4260266211003777,-0.03949101567386618,0.1297573321750251,0.403769801811618,-0.8085641626443463,0.14507514798581014,0.11303699499257486,0.10058254286895445,0.021263573731240965,0.9496926171229291,0.18898366288249213,0.009266304041945558,0.14496330425820483,0.20046434476259978,0.14402069731099945,0.14494105483825853,-0.20602365084107618,0.14402069731099945,0.2617091280369156,0.24884670867944433,0.8214009103274071,0.26139315591862994,0.2612290294243786,0.26140976919654674,0.144017950868968,0.144017950868968,0.5748460224255987,0.10891727117471955,0.015085033690020589,0.9148970953892738,-0.1291236252127729,0.10799416777931835,-0.1018805228848985,0.33214876581885067,0.0962697460474643,0.04492203321561134,0.966771310837216,-0.25893267137474885,-0.07431077886235932,-0.42906501906959826,0.9787784608949228,0.6199248575824312,-0.3429085083154221,0.14462551554518638,0.15139158601270947,-0.02289118622115941,-0.2306187383217771,0.11980171362052325,-0.022837429084598695,-0.23053619310483758,0.14988982439328677,-1.0,1.0,1.0,1.0,1.0,1.0,0.10928032590553663,1.0,1.0,0.9516244292907181,1.0,0.9830278621444696
"(912, 18, 22)",-0.13069380993882318,0.0031220261314374898,0.22051217920837252,-0.29403123440267503,-0.044488299377536795,0.03756331533190216,-0.022883979767689747,0.0035325578282102985,-0.05098047674525789,-0.4618507076020515,0.11430644666778311,-0.4260266211003777,-0.03949101567386618,0.1297573321750251,0.403769801811618,-0.8085641626443463,0.14507514798581014,0.11303699499257486,0.10058254286895445,0.021263573731240965,0.9496926171229291,0.18898366288249213,0.009266304041945558,0.14496330425820483,0.20046434476259978,0.14402069731099945,0.14494105483825853,-0.20602365084107618,0.14402069731099945,0.2617091280369156,0.24884670867944433,0.8214009103274071,0.26139315591862994,0.2612290294243786,0.26140976919654674,0.144017950868968,0.144017950868968,0.5748460224255987,0.10891727117471955,0.015085033690020589,0.9148970953892738,-0.1291236252127729,0.10799416777931835,-0.1018805228848985,0.33214876581885067,0.0962697460474643,0.04492203321561134,0.966771310837216,-0.25893267137474885,-0.07431077886235932,-0.42906501906959826,0.9787784608949228,0.6199248575824312,-0.3429085083154221,0.14462551554518638,0.15139158601270947,-0.02289118622115941,-0.2306187383217771,0.11980171362052325,-0.022837429084598695,-0.23053619310483758,0.14988982439328677,-1.0,1.0,1.0,1.0,1.0,1.0,0.10928032590553663,1.0,1.0,0.9516244292907181,1.0,0.9830278621444696
"(912, 23, 25)",0.020073599268373453,-0.05014095707081053,0.02723612201397446,-0.023104878680022263,0.008537900827529527,0.03038621770254575,-0.0014683729924208162,-0.009364337997070298,-0.01933941045859043,-0.07331951170538381,-0.1853526189579537,-0.15920712828017572,0.044707540957878496,-0.1094277513582748,0.11687949480624535,-0.06019687921051313,-0.11000737347995006,0.0758824853769361,0.03690086110398591,-0.006921751921450793,0.11375188906946106,0.03466598720156329,0.007211369635249671,0.15726850260489342,0.04797802511620555,0.13807515977280083,0.15723268469566992,0.0876038393485194,0.13807515977280083,0.16556508590858396,0.14836855250761832,0.09048109969516896,0.1655375920666104,0.16555427415034246,0.1657419833179595,0.1380912012222294,0.1380912012222294,0.13428297617688542,0.07970667271503691,-0.039819586879588115,0.11848344113745998,-0.025923353021618356,0.07806922303395877,-0.7958200195382295,-0.11237776505985453,0.024863962618862843,0.017567583544903332,0.115066172983983,-0.02645282914406848,0.003248734990336488,-0.11999072671576104,0.11018718524950007,-0.5412639542055384,-0.23466810071536273,0.6478295679148757,0.023978199762324064,0.7039769626523815,-0.5246365869627704,-0.7532692264677294,0.7040082662579271,-0.5246593495771166,0.6971258617251171,-0.10928032590553663,0.10928032590553663,0.10928032590553663,0.10928032590553663,0.10928032590553663,0.10928032590553663,1.0,0.10928032590553663,0.10928032590553663,0.34086424395980774,0.10928032590553663,0.1401275106486348
"(912, 26, 33)",-0.13069380993882318,0.0031220261314374898,0.22051217920837252,-0.29403123440267503,-0.044488299377536795,0.03756331533190216,-0.022883979767689747,0.0035325578282102985,-0.05098047674525789,-0.4618507076020515,0.11430644666778311,-0.4260266211003777,-0.03949101567386618,0.1297573321750251,0.403769801811618,-0.8085641626443463,0.14507514798581014,0.11303699499257486,0.10058254286895445,0.021263573731240965,0.9496926171229291,0.18898366288249213,0.009266304041945558,0.14496330425820483,0.20046434476259978,0.14402069731099945,0.14494105483825853,-0.20602365084107618,0.14402069731099945,0.2617091280369156,0.24884670867944433,0.8214009103274071,0.26139315591862994,0.2612290294243786,0.26140976919654674,0.144017950868968,0.144017950868968,0.5748460224255987,0.10891727117471955,0.015085033690020589,0.9148970953892738,-0.1291236252127729,0.10799416777931835,-0.1018805228848985,0.33214876581885067,0.0962697460474643,0.04492203321561134,0.966771310837216,-0.25893267137474885,-0.07431077886235932,-0.42906501906959826,0.9787784608949228,0.6199248575824312,-0.3429085083154221,0.14462551554518638,0.15139158601270947,-0.02289118622115941,-0.2306187383217771,0.11980171362052325,-0.022837429084598695,-0.23053619310483758,0.14988982439328677,-1.0,1.0,1.0,1.0,1.0,1.0,0.10928032590553663,1.0,1.0,0.9516244292907181,1.0,0.9830278621444696
"(912, 34, 35)",-0.13069380993882318,0.0031220261314374898,0.22051217920837252,-0.29403123440267503,-0.044488299377536795,0.03756331533190216,-0.022883979767689747,0.0035325578282102985,-0.05098047674525789,-0.4618507076020515,0.11430644666778311,-0.4260266211003777,-0.03949101567386618,0.1297573321750251,0.403769801811618,-0.8085641626443463,0.14507514798581014,0.11303699499257486,0.10058254286895445,0.021263573731240965,0.9496926171229291,0.18898366288249213,0.009266304041945558,0.14496330425820483,0.20046434476259978,0.14402069731099945,0.14494105483825853,-0.20602365084107618,0.14402069731099945,0.2617091280369156,0.24884670867944433,0.8214009103274071,0.26139315591862994,0.2612290294243786,0.26140976919654674,0.144017950868968,0.144017950868968,0.5748460224255987,0.10891727117471955,0.015085033690020589,0.9148970953892738,-0.1291236252127729,0.10799416777931835,-0.1018805228848985,0.33214876581885067,0.0962697460474643,0.04492203321561134,0.966771310837216,-0.25893267137474885,-0.07431077886235932,-0.42906501906959826,0.9787784608949228,0.6199248575824312,-0.3429085083154221,0.14462551554518638,0.15139158601270947,-0.02289118622115941,-0.2306187383217771,0.11980171362052325,-0.022837429084598695,-0.23053619310483758,0.14988982439328677,-1.0,1.0,1.0,1.0,1.0,1.0,0.10928032590553663,1.0,1.0,0.9516244292907181,1.0,0.9830278621444696
"(912, 36, 41)",-0.11005483089387647,0.04181200734217183,0.11930705899429071,-0.18251085787785634,-0.04012316868570692,0.04050112437478493,-0.021825793442062726,0.011046338560763385,-0.04043045503083475,-0.3325178351605665,0.01574484847755838,-0.3240928765091451,-0.02726134644031448,-0.011328033752391314,0.2808774983435688,-0.8196560505965489,0.00025064045564231766,0.13609728138760793,0.1383723472801366,0.03812063813859871,0.8985404963569469,0.14716500676805394,0.013264273318108078,0.1429423469669962,0.15388512421985548,0.13600742240530397,0.1429098182975108,-0.20758336479524564,0.13600742240530397,0.2682236826393476,0.23844449310245794,0.807182847955069,0.26790109404762585,0.26775769427138496,0.2679584083216515,0.13600471769795816,0.13600471769795816,0.44667398321679835,0.12992308035826694,0.04705283006114299,0.8551363898115122,-0.1278061849059481,0.13035826700237846,-0.24881247846267457,0.17473265076055405,0.06407424314746338,0.03820441630714245,0.9120071533104864,-0.24531598131756388,-0.06306127708247515,-0.303928131152081,0.9277326739019063,0.4185138913582099,-0.21819048521836393,0.19764623907212514,0.1382061685560526,0.13661914895339627,-0.24319444356290487,-0.10962997317272835,0.13684706384903175,-0.2431219068554432,0.22860422176768927,-0.9516244292907181,0.9516244292907181,0.9516244292907181,0.9516244292907181,0.9516244292907181,0.9516244292907181,0.34086424395980774,0.9516244292907181,0.9516244292907181,1.0,0.9516244292907181,0.9485075343767578
"(912, 42, 43)",-0.13069380993882318,0.0031220261314374898,0.22051217920837252,-0.29403123440267503,-0.044488299377536795,0.03756331533190216,-0.022883979767689747,0.0035325578282102985,-0.05098047674525789,-0.4618507076020515,0.11430644666778311,-0.4260266211003777,-0.03949101567386618,0.1297573321750251,0.403769801811618,-0.8085641626443463,0.14507514798581014,0.11303699499257486,0.10058254286895445,0.021263573731240965,0.9496926171229291,0.18898366288249213,0.009266304041945558,0.14496330425820483,0.20046434476259978,0.14402069731099945,0.14494105483825853,-0.20602365084107618,0.14402069731099945,0.2617091280369156,0.24884670867944433,0.8214009103274071,0.26139315591862994,0.2612290294243786,0.26140976919654674,0.144017950868968,0.144017950868968,0.5748460224255987,0.10891727117471955,0.015085033690020589,0.9148970953892738,-0.1291236252127729,0.10799416777931835,-0.1018805228848985,0.33214876581885067,0.0962697460474643,0.04492203321561134,0.966771310837216,-0.25893267137474885,-0.07431077886235932,-0.42906501906959826,0.9787784608949228,0.6199248575824312,-0.3429085083154221,0.14462551554518638,0.15139158601270947,-0.02289118622115941,-0.2306187383217771,0.11980171362052325,-0.022837429084598695,-0.23053619310483758,0.14988982439328677,-1.0,1.0,1.0,1.0,1.0,1.0,0.10928032590553663,1.0,1.0,0.9516244292907181,1.0,0.9830278621444696
"(912, 44, 47)",-0.12842005911257207,0.00854511817851424,0.23370289022131116,-0.29769554412217303,-0.04140781885791683,0.0363689091216917,-0.02340543284972985,0.004532290210022446,-0.04863389176614414,-0.4382810000505465,0.13919850556952632,-0.40013601197361,-0.05068284287345832,0.1374157245721995,0.38264730874979924,-0.8017725391285333,0.15247697330220777,0.11202164050431154,0.10088007901130036,0.02030448884779304,0.9332183619004145,0.18643708115607466,0.009065857591257229,0.14277593966531213,0.19793857102524112,0.14021419375410843,0.14276161090233402,-0.20759086261845364,0.14021419375410843,0.26018714835838164,0.24442478944170412,0.8125079902502702,0.2598799429688937,0.25971793317636754,0.2598953569852885,0.14020450749290336,0.14020450749290336,0.5512336465919595,0.10757239881574338,0.019343172721378466,0.8972189932908994,-0.12206022514405811,0.10698280834407156,-0.18074223448734714,0.33749832816011294,0.05083720945833771,0.04324093747299628,0.9492592154107344,-0.2542198701988231,-0.07644342179789149,-0.4073722602748132,0.961656121528113,0.5861954511899267,-0.3647975346259651,0.20786459705042798,0.14801288263016554,-0.05335940824097089,-0.297880218198152,0.1280745504435691,-0.053296937884535135,-0.29779835749117956,0.2176201580190974,-0.9830278621444696,0.9830278621444696,0.9830278621444696,0.9830278621444696,0.9830278621444696,0.9830278621444696,0.1401275106486348,0.9830278621444696,0.9830278621444696,0.9485075343767578,0.9830278621444696,1.0
